Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6090/9781609000943.jpg,Crochet Celebrity Slouchy Beanies for the Family,Lisa Gentry,Paperback,4.0,3.96,4.0,9781609000943,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007481583.jpg,How to Fall in Love,Cecelia Ahern,Paperback,4.0,7.78,9.5,9780007481583,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141365374.jpg,Charlie and the Chocolate Factory,Roald Dahl,Paperback,4.0,7.05,7.8,9780141365374,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349411774.jpg,Little Soldiers,Lenora Chu,Paperback,4.0,8.0,18.0,9780349411774,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786575456.jpg,Lonely Planet Bali & Lombok,Lonely Planet,Paperback,4.0,16.39,20.1,9781786575456,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951774.jpg,A History of the World in 100 Objects,Neil MacGregor,Paperback,4.0,12.0,13.9,9780241951774,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6095/9781609580421.jpg,The Care and Keeping of You 2,Dr Cara Natterson,Paperback,4.5,10.1,12.9,9781609580421,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2604/9781260440218.jpg,"Java: A Beginner's Guide, Eighth Edition",Herbert Schildt,Paperback,5.0,28.04,36.0,9781260440218,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784750954.jpg,The Magician's Land,Lev Grossman,Paperback,4.0,10.38,11.4,9781784750954,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784742324.jpg,The Testaments,Margaret Atwood,Hardback,4.0,20.92,26.3,9781784742324,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399578779.jpg,Marked in Ink,Megan Massacre,Paperback,4.0,12.67,15.0,9780399578779,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3758/9780375805615.jpg,The Monster at the End of This Book: Sesame Street,Jon Stone,Board book,4.5,4.58,5.0,9780375805615,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/4975/9788497592451.jpg,El Amor En Los Tiempos Del Colera,Gabriel Garcia Marquez,Paperback,4.0,13.67,15.99,9788497592451,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5212/9780521222181.jpg,Super Minds Level 4 Student's Book with DVD-ROM,Herbert Puchta,Mixed media product,0.0,18.29,29.89,9780521222181,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8248/9780824834401.jpg,Integrated Korean,Young-mee Yu Cho,Paperback,4.5,26.35,37.1,9780824834401,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141041445.jpg,Letters From Burma,Aung San Suu Kyi,Paperback,4.0,9.77,12.4,9780141041445,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340995259.jpg,The Great Partnership,Jonathan Sacks,Paperback,4.5,9.83,13.9,9780340995259,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8070/9780807060100.jpg,"Man's Search for Meaning, Gift Edition",Viktor E Frankl,Hardback,4.5,19.68,27.5,9780807060100,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5532/9780553277579.jpg,Greatest Salesman In The World,Og Mandino,Paperback,4.0,5.32,7.8,9780553277579,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6096/9781609618544.jpg,Runner's World Training Journal,Editors Of Runner's World,Paperback,4.0,15.15,20.1,9781609618544,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9065/9781906548674.jpg,The World of Yesterday,Stefan Zweig,Paperback,4.5,14.87,16.0,9781906548674,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7840/9781784048174.jpg,The Art of War,Sun Tzu,Hardback,4.0,17.05,19.6,9781784048174,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7935/9780793512454.jpg,Hal Leonard Guitar Method Book 1 Second Edition,Will Schmid,Paperback,0.0,8.39,10.0,9780793512454,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7207/9780720719642.jpg,The Dog's Mind,Bruce Fogle,Paperback,4.0,13.34,16.0,9780720719642,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421586212.jpg,"Goodnight Punpun, Vol. 2",Inio Asano,Paperback,4.5,19.0,21.1,9781421586212,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7356/9780735605350.jpg,Software Estimation,Steve McConnell,Paperback,4.0,37.75,41.7,9780735605350,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572246959.jpg,Buddha's Brain,Rick Hanson,Paperback,4.0,11.44,18.0,9781572246959,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8722/9780872203495.jpg,Plato: Complete Works,Plato,Hardback,4.5,50.42,70.0,9780872203495,Society-Social-Sciences
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5854/9781585426508.jpg,Energy Medicine,Donna Eden,Paperback,4.5,18.52,20.1,9781585426508,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9049/9781904915379.jpg,Confessions Of An Advertising Man,David Ogilvy,Paperback,4.0,12.67,16.0,9781904915379,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8813/9789881354761.jpg,Fashionpedia,FASHIONARY,Hardback,4.5,34.96,44.0,9789881354761,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910505236.jpg,Formula 1 Car by Car 1980 - 1989,Peter Higham,Hardback,4.5,46.68,60.5,9781910505236,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455519132.jpg,Egghead,Bo Burnham,Paperback,4.0,14.12,16.0,9781455519132,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526603272.jpg,She Said,Jodi Kantor,Paperback,0.0,16.21,17.0,9781526603272,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6838/9781683833567.jpg,Harry Potter: Diagon Alley Pocket Journal Collection: Set of 3,Insight Editions,Notebook / blank book,0.0,6.27,14.0,9781683833567,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1933/9780193386792.jpg,Fiddle Time Sprinters + CD,Kathy Blackwell,Sheet music,3.5,11.09,11.5,9780193386792,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656652.jpg,The Kinfolk Home,Nathan Williams,Hardback,3.5,27.84,30.95,9781579656652,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607066873.jpg,The Walking Dead: Volume 18,Robert Kirkman,Paperback,4.0,12.73,13.99,9781607066873,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408845677.jpg,Harry Potter and the Goblet of Fire,J.K. Rowling,Hardback,4.5,37.32,41.7,9781408845677,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7160/9780716023043.jpg,The Knot Book,Geoffrey Budworth,Paperback,3.5,5.97,8.8,9780716023043,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405918831.jpg,More Fool Me,Stephen Fry,Paperback,3.5,8.25,11.5,9781405918831,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3123/9780312310882.jpg,"Bountiful, Beautiful, Blissful",Gurmukh Kaur Khalsa,Paperback,4.5,17.52,19.1,9780312310882,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1437/9780143785217.jpg,A Thoroughly Unhelpful History of Australian Sport,Titus O'Reily,Paperback,4.0,21.31,27.5,9780143785217,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632360571.jpg,A Silent Voice Volume 2,Yoshitoki Oima,Paperback,4.5,9.6,12.4,9781632360571,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7857/9781785782831.jpg,The 50 Greatest Churches and Cathedrals,Sue Dobson,Paperback,4.0,6.99,11.4,9781785782831,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679772644.jpg,True and False,David Mamet,Paperback,4.0,12.01,15.0,9780679772644,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786575258.jpg,Lonely Planet Best of Canada,Lonely Planet,Paperback,4.0,17.05,21.1,9781786575258,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1190/9781119067900.jpg,OCP: Oracle Certified Professional Java SE 8 Programmer II Study Guide,Jeanne Boyarsky,Paperback,4.5,33.74,42.8,9781119067900,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811876650.jpg,Ivy + Bean Boxed Set 2,Annie Barrows,Paperback,4.5,15.3,18.0,9780811876650,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847807700.jpg,Frida Kahlo,Isabel Sanchez Vegara,Hardback,4.0,10.01,12.9,9781847807700,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2311/9780231162845.jpg,The Most Important Thing Illuminated,Howard Marks,Hardback,4.5,18.65,29.9,9780231162845,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572815452.jpg,Spirit of the Wheel Meditation Deck,Linda Ewashina,Mixed media product,4.5,20.44,25.99,9781572815452,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846041044.jpg,"Ageless Body, Timeless Mind",Deepak Chopra,Paperback,4.0,10.57,12.4,9781846041044,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882849317.jpg,"Alfred's Basic Adult All-In-One Course, Bk 1",Willard A Palmer,Paperback,4.5,16.77,21.6,9780882849317,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8494/9781849499637.jpg,15-Minute Vegan,Katy Beskow,Hardback,4.0,15.83,18.0,9781849499637,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574219579.jpg,Nature Mandalas Coloring Book,Thaneeya Mcardle,Paperback,4.0,6.83,7.8,9781574219579,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9064/9781906417482.jpg,Kelly Hoppen Ideas,Kelly Hoppen,Hardback,4.0,31.13,37.6,9781906417482,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472963611.jpg,Period Power,Maisie Hill,Paperback,4.0,13.77,16.0,9781472963611,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141043722.jpg,Team of Rivals,Doris Kearns Goodwin,Paperback,4.5,16.44,18.0,9780141043722,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0998/9780099861904.jpg,The Beauty Myth,Naomi Wolf,Paperback,4.0,11.45,13.9,9780099861904,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5866/9781586638450.jpg,Romeo and Juliet (No Fear Shakespeare),Sparknotes,Paperback,3.5,7.12,7.8,9781586638450,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845296742.jpg,The Plastic Mind,Sharon Begley,Paperback,4.0,9.62,13.9,9781845296742,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008234188.jpg,The Woman in the Window,A. J. Finn,Paperback,4.0,9.47,11.5,9780008234188,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9115/9781911595243.jpg,Edward's Menagerie: Dogs,Kerry Lord,Hardback,4.0,18.93,21.1,9781911595243,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421590431.jpg,"Tokyo Ghoul, Vol. 14",Sui Ishida,Paperback,4.5,8.33,11.4,9781421590431,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6166/9781616618407.jpg,Descent: Bonds of the Wild Board Game Expansion,Fantasy Flight Games,Game,0.0,26.62,36.99,9781616618407,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141185415.jpg,The Day of the Triffids,John Wyndham,Paperback,4.0,9.03,11.4,9780141185415,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405208079.jpg,King Ottokar's Sceptre,Herge,Hardback,4.0,11.22,13.9,9781405208079,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571322732.jpg,The Remains of the Day,Kazuo Ishiguro,Paperback,4.0,9.47,11.4,9780571322732,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501153341.jpg,Tao of Charlie Munger,Associate Professor School of Law David Clark Ph.D.,Hardback,4.0,15.99,21.1,9781501153341,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6910/9780691016511.jpg,"Complete Works of Aristotle, Volume 2",Aristotle,Hardback,4.5,45.21,57.0,9780691016511,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143123194.jpg,"The Running Revolution: How to Run Faster, Farther, and Injury-Free for Life",Nicholas Romanov,Paperback,4.0,17.81,24.2,9780143123194,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529035667.jpg,Permanent Record,Edward Snowden,Paperback,3.0,16.53,18.0,9781529035667,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855713.jpg,Harry Potter and the Deathly Hallows,J. K. Rowling,Paperback,4.5,10.75,11.4,9781408855713,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465059737.jpg,Ametora,W. David Marx,Hardback,4.5,17.15,21.99,9780465059737,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9552/9780955260445.jpg,Eclipsed,Patricia Burke Brogan,Paperback,3.5,9.48,11.99,9780955260445,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199535958.jpg,The Qur'an,M. a. S. Abdel Haleem,Paperback,4.5,8.22,10.3,9780199535958,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784725150.jpg,The Almanac,Lia Leendertz,Hardback,4.0,9.36,12.4,9781784725150,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8837/9781883725075.jpg,Textbook of Ayurveda,Vasant Lad,Hardback,4.5,33.72,48.4,9781883725075,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140449310.jpg,Beowulf,Michael Alexander,Paperback,3.5,7.23,8.8,9780140449310,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591166153.jpg,"One Piece, Vol. 5",Eiichiro Oda,Paperback,4.5,6.61,8.8,9781591166153,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679762881.jpg,High Output Management,Andrew Grove,Paperback,4.5,12.92,21.1,9780679762881,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8875/9781887542326.jpg,"Raising Our Children, Raising Ourselves",Naomi Aldort,Paperback,4.0,15.32,18.0,9781887542326,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849900010.jpg,Life on Air,Sir David Attenborough,Paperback,4.5,11.18,12.9,9781849900010,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784725372.jpg,Louise Parker: The 6 Week Programme,Louise Parker,Hardback,4.5,14.87,24.0,9781784725372,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7553/9780755377800.jpg,The Sunrise,Victoria Hislop,Paperback,3.5,8.32,11.4,9780755377800,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8486/9781848664333.jpg,Shipwreck,Sam Willis,Paperback,4.0,13.66,16.0,9781848664333,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405918558.jpg,Spectacles,Sue Perkins,Paperback,4.0,9.91,11.4,9781405918558,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250163301.jpg,Twin Peaks,Mark Frost,Hardback,4.0,20.62,21.5,9781250163301,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509886401.jpg,It's Not About the Burqa,Mariam Khan,Hardback,4.5,13.57,18.0,9781509886401,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3490/9780349010861.jpg,I Might Regret This,Abbi Jacobson,Hardback,4.0,12.58,23.0,9780349010861,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141021898.jpg,A History of Christianity,Diarmaid MacCulloch,Paperback,4.0,18.93,21.1,9780141021898,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140143508.jpg,"84, Charing Cross Road",Helene Hanff,Paperback,4.0,11.13,13.9,9780140143508,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5791/9781579129491.jpg,The Secret Language Of Color,Arielle Eckstut,Hardback,4.0,24.27,25.95,9781579129491,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855706.jpg,Harry Potter and the Half-Blood Prince,J. K. Rowling,Paperback,4.5,10.47,11.4,9781408855706,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099592532.jpg,Fates and Furies,Lauren Groff,Paperback,3.5,9.61,11.4,9780099592532,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5652/9781565233256.jpg,Jigs & Fixtures for the Table Saw & Router,Chris Marshall,Paperback,4.0,14.62,15.0,9781565233256,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4084/9781408469880.jpg,A History Of The World,Neil MacGregor,CD-Audio,4.0,29.52,39.99,9781408469880,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9403/9781940352640.jpg,The Complete Mediterranean Cookbook,Editors at America's Test Kitchen,Paperback,4.0,28.43,34.5,9781940352640,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529035650.jpg,Permanent Record,Edward Snowden,Hardback,3.0,21.42,22.58,9781529035650,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407163864.jpg,Vicious Vikings,Terry Deary,Paperback,4.0,5.37,7.8,9781407163864,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9847/9780984782819.jpg,Cracking the PM Interview,Gayle Laakmann McDowell,Paperback,4.0,22.13,30.9,9780984782819,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300166316.jpg,It's Complicated,Danah Boyd,Hardback,4.0,21.94,24.0,9780300166316,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6091/9781609184964.jpg,Metacognitive Therapy for Anxiety and Depression,Adrian Wells,Paperback,4.5,34.74,36.0,9781609184964,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6241/9781624140556.jpg,Rawsome Vegan Baking,Emily Von Euw,Paperback,4.5,15.03,18.0,9781624140556,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753809877.jpg,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,Paperback,4.5,5.61,12.9,9780753809877,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140437966.jpg,The Loss of the Ship Essex Sunk By a Whale,Owen Chase,Paperback,4.0,8.45,10.3,9780140437966,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7352/9780735220690.jpg,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Paperback,4.5,13.47,16.0,9780735220690,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783705481.jpg,Harry Potter Colouring Book,J. K. Rowling,Paperback,4.5,9.52,12.4,9781783705481,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091907075.jpg,Feel The Fear And Do It Anyway,Susan Jeffers,Paperback,4.0,9.09,11.4,9780091907075,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781250495.jpg,Confronting the Classics,Mary Beard,Paperback,3.5,9.48,12.9,9781781250495,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409551287.jpg,Look Inside Science,Minna Lacey,Board book,4.5,10.7,12.4,9781409551287,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5093/9781509302765.jpg,Analyzing Data with Power BI and Power Pivot for Excel,Alberto Ferrari,Paperback,4.5,25.03,37.73,9781509302765,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447278757.jpg,A Column of Fire,Ken Follett,Paperback,4.0,11.04,12.9,9781447278757,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4166/9781416611493.jpg,The Understanding by Design Guide to Creating High-Quality Units,Grant Wiggins,Paperback,4.0,22.39,28.8,9781416611493,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473637313.jpg,Thing Explainer,Randall Munroe,Paperback,4.0,13.84,18.0,9781473637313,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5443/9781544309927.jpg,Nuance,Michael Fullan,Paperback,4.0,22.59,26.3,9781544309927,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7437/9781743791714.jpg,New York,Megan Hess,Hardback,4.5,15.36,19.1,9781743791714,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7195/9780719564482.jpg,Foreign Devils on the Silk Road,Peter Hopkirk,Paperback,4.0,9.09,13.9,9780719564482,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812983357.jpg,Fresh Off The Boat,Eddie Huang,Paperback,3.5,11.51,16.0,9780812983357,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5823/9781582342900.jpg,The Rider,Tim Krabbe,Paperback,4.0,12.27,15.0,9781582342900,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7653/9780765319647.jpg,Blindsight,Peter Watts,Paperback,4.0,10.48,16.0,9780765319647,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9056/9781905664764.jpg,Primal Wound,Nancy Verrier,Paperback,4.0,17.09,21.1,9781905664764,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008225353.jpg,Sometimes I Lie,Alice Feeney,Paperback,4.0,7.9,10.3,9780008225353,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780222189.jpg,Defending Jacob,William Landay,Paperback,4.0,10.77,13.9,9781780222189,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9060/9781906011451.jpg,A Pattern of Islands,Sir Arthur Grimble,Paperback,4.0,13.07,16.0,9781906011451,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7603/9780760339923.jpg,Automotive Wiring,Dennis W. Parks,Paperback,5.0,15.96,21.1,9780760339923,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8623/9781862305236.jpg,Magic Tree House 1: Valley of the Dinosaurs,Mary Pope Osborne,Paperback,4.0,5.2,6.2,9781862305236,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7814/9780781414425.jpg,The Way of Blessing,Roy Godwin,Paperback,4.5,11.91,12.4,9780781414425,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509816927.jpg,Island Home,Tim Winton,Paperback,4.0,8.28,12.4,9781509816927,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5564/9781556437762.jpg,Superfoods,David Wolfe,Paperback,4.0,12.18,20.1,9781556437762,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811867610.jpg,Dutch Door Labels & Stickers,Anna Branning,Notebook / blank book,4.5,6.68,9.0,9780811867610,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529000825.jpg,A Higher Loyalty,James Comey,Hardback,4.0,17.47,24.0,9781529000825,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848315891.jpg,Introducing Particle Physics,Tom Whyntie,Paperback,4.0,4.45,9.5,9781848315891,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8995/9783899556797.jpg,Berlin,Tyler Brule,Hardback,4.5,16.81,18.0,9783899556797,Travel-Holiday-Guides
